Beneficiary_ID,Name,Gender,Age,State,District,Category,Income_Level,Scheme_Availed,Benefit_Amount,Year
BEN09573,Vrishti Bhattacharyya,Female,68,West Bengal,Chandrapur,ST,269214,SCH236,38777,2017
BEN09574,Aditya Jain,Male,57,West Bengal,Chinsurah,OBC,285048,SCH564,1715,2022
BEN09575,Ekanta Patel,Female,31,Karnataka,Mehsana,General,267096,SCH199,10539,2025
BEN09576,Fitan Golla,Male,19,Uttar Pradesh,Tiruppur,General,187898,SCH328,18477,2017
BEN09577,Waida Ranganathan,Male,36,Rajasthan,Jalgaon,General,120307,SCH753,2626,2021
BEN09578,Tanvi Rai,Male,63,Bihar,Aizawl,General,186844,SCH786,12115,2019
BEN09579,Krishna Pandey,Male,23,Bihar,Anantapur,General,408212,SCH106,13107,2018
BEN09580,Krishna Lata,Female,48,Maharashtra,Eluru,OBC,253200,SCH665,23278,2025
BEN09581,Hemang Raval,Female,41,Delhi,Raiganj,SC,208639,SCH765,14099,2024
BEN09582,Wishi Nath,Male,20,Karnataka,Delhi,ST,83618,SCH013,12567,2022
BEN09583,Sanya Chowdhury,Male,54,Andhra Pradesh,Mango,ST,228841,SCH456,742,2015
BEN09584,Tristan Mallick,Male,58,Maharashtra,Ahmedabad,SC,96224,SCH869,23334,2017
BEN09585,Vinaya Ramakrishnan,Male,42,Maharashtra,Bihar Sharif,ST,370111,SCH018,26918,2025
BEN09586,Chaman Patla,Female,34,Andhra Pradesh,Saharanpur,OBC,62115,SCH157,15629,2025
BEN09587,Yashica Babu,Male,33,Karnataka,Chandigarh,OBC,174120,SCH143,2721,2023
BEN09588,Ekansh Sant,Male,50,Andhra Pradesh,Bongaigaon,OBC,118009,SCH204,22375,2018
BEN09589,Nandini Dass,Female,37,Karnataka,Shimoga,ST,390940,SCH406,24626,2021
BEN09590,Robert Parmar,Male,25,Rajasthan,Nashik,OBC,459799,SCH011,40477,2017
BEN09591,Anusha Sachdev,Male,42,Tamil Nadu,Kanpur,OBC,409584,SCH393,48759,2019
BEN09592,Lucky Puri,Male,53,Delhi,Chennai,General,172695,SCH082,37295,2022
BEN09593,Manbir Pandya,Male,68,West Bengal,Jaipur,General,148592,SCH517,30539,2016
BEN09594,Laban Som,Female,66,Tamil Nadu,Bardhaman,General,243523,SCH549,48352,2019
BEN09595,Meera Sharaf,Male,33,Karnataka,Darbhanga,SC,122602,SCH935,19312,2024
BEN09596,Gopal Ramanathan,Female,61,Delhi,Karawal Nagar,OBC,75653,SCH323,15909,2015
BEN09597,Veer Suri,Male,73,Andhra Pradesh,Bhusawal,OBC,447453,SCH931,20217,2015
BEN09598,Liam Lalla,Female,21,Karnataka,Danapur,SC,437621,SCH450,9044,2016
BEN09599,Ekanta Sandal,Female,59,West Bengal,Munger,ST,359144,SCH038,45259,2025
BEN09600,Netra Dewan,Female,37,Tamil Nadu,Jamalpur,SC,401963,SCH620,41731,2023
BEN09601,Kalpit Pillay,Male,48,Uttar Pradesh,Nagaon,OBC,335473,SCH072,34563,2018
BEN09602,Anya Kashyap,Female,30,Bihar,Madhyamgram,ST,467949,SCH012,28814,2015
BEN09603,Tanay Batta,Male,37,Tamil Nadu,Jhansi,ST,159047,SCH391,7951,2016
BEN09604,Jyoti Chaudhry,Male,42,Delhi,Guntakal,SC,467652,SCH516,16061,2024
BEN09605,Maya Kalla,Female,75,Tamil Nadu,Srinagar,ST,185033,SCH183,36215,2021
BEN09606,Jagrati Kata,Male,28,Uttar Pradesh,Davanagere,ST,379164,SCH235,11756,2019
BEN09607,Chameli Patla,Female,78,Andhra Pradesh,Tinsukia,SC,249482,SCH505,5551,2025
BEN09608,Oscar Karan,Male,62,Karnataka,Bhilai,OBC,461269,SCH559,13314,2018
BEN09609,Frederick Pant,Female,60,West Bengal,Thane,General,378790,SCH231,6996,2020
BEN09610,Zilmil Sandhu,Male,74,Delhi,Pondicherry,General,399075,SCH826,10562,2022
BEN09611,Yasti Bansal,Female,74,West Bengal,Latur,OBC,66494,SCH821,17415,2017
BEN09612,George Varma,Female,19,Maharashtra,Orai,ST,102526,SCH548,36252,2019
BEN09613,Indira Narula,Male,52,Rajasthan,Hajipur,ST,203612,SCH453,5492,2020
BEN09614,Advika Devi,Female,54,Karnataka,Danapur,OBC,483983,SCH010,34770,2023
BEN09615,Chatresh Gole,Male,27,Maharashtra,Singrauli,SC,185188,SCH915,21374,2023
BEN09616,Charles Loyal,Male,58,Uttar Pradesh,Bathinda,ST,150950,SCH945,47896,2017
BEN09617,Omkaar Muni,Female,71,West Bengal,Shimoga,General,482335,SCH467,33242,2019
BEN09618,Wriddhish Dhaliwal,Female,72,West Bengal,Bhubaneswar,SC,431079,SCH126,43841,2018
BEN09619,Daksh Som,Male,19,Karnataka,Moradabad,SC,89990,SCH093,29127,2016
BEN09620,Yashawini Puri,Male,58,West Bengal,Panvel,ST,306320,SCH183,35208,2021
BEN09621,Saanvi Vora,Female,65,Tamil Nadu,Baranagar,SC,76675,SCH658,49475,2016
BEN09622,Mohammed Mohanty,Male,22,Karnataka,Faridabad,ST,83418,SCH926,4955,2019
BEN09623,Jack Venkataraman,Female,40,Tamil Nadu,Jhansi,ST,133986,SCH319,25509,2021
BEN09624,Chaitanya Kata,Female,25,Maharashtra,Kurnool,General,288274,SCH647,42787,2022
BEN09625,Sanya Krishnamurthy,Female,72,Bihar,Ghaziabad,General,205916,SCH663,39716,2018
BEN09626,Udarsh Magar,Male,33,Karnataka,Gandhidham,SC,398948,SCH608,29471,2025
BEN09627,Harini Chhabra,Male,65,West Bengal,Proddatur,ST,324604,SCH046,21345,2025
BEN09628,Waida Kunda,Male,40,Andhra Pradesh,Kota,OBC,356971,SCH580,14334,2022
BEN09629,Amara Borah,Male,49,Delhi,Chinsurah,General,319001,SCH191,16127,2022
BEN09630,Yashica Wable,Female,50,Andhra Pradesh,Cuttack,OBC,295375,SCH857,23156,2015
BEN09631,Leena Wason,Male,51,Uttar Pradesh,Thanjavur,SC,239123,SCH944,6036,2017
BEN09632,Yashica Chandran,Female,65,Bihar,Jamalpur,General,105071,SCH401,6263,2021
BEN09633,Jagrati Gala,Female,18,Delhi,Chinsurah,General,165838,SCH151,38661,2019
BEN09634,Christopher Bora,Female,36,Andhra Pradesh,Jalandhar,General,421522,SCH344,2780,2023
BEN09635,Chanakya Sant,Male,27,Andhra Pradesh,Chapra,General,326183,SCH680,48772,2023
BEN09636,Siya Lad,Female,20,West Bengal,Bhilwara,OBC,277515,SCH321,47066,2019
BEN09637,Aayush Sastry,Female,33,Tamil Nadu,Sambalpur,General,116877,SCH203,26115,2018
BEN09638,Omaja Zacharia,Female,43,Maharashtra,Varanasi,OBC,351768,SCH045,45837,2022
BEN09639,Girindra Dhillon,Male,56,Rajasthan,Bahraich,General,288607,SCH807,13963,2022
BEN09640,Netra Venkatesh,Female,71,Bihar,Rajkot,OBC,427536,SCH195,13532,2015
BEN09641,Upma Iyer,Female,60,Delhi,Bhiwandi,ST,183085,SCH532,28440,2017
BEN09642,Rayaan Jha,Female,22,West Bengal,Amroha,ST,97912,SCH559,39715,2015
BEN09643,Waida Malhotra,Male,25,Tamil Nadu,Bathinda,SC,423439,SCH528,25496,2019
BEN09644,Hitesh Ghose,Female,53,Uttar Pradesh,Phagwara,OBC,336914,SCH615,15367,2020
BEN09645,Advay Chauhan,Female,44,Andhra Pradesh,Guna,SC,53129,SCH042,24210,2015
BEN09646,Noah Master,Male,40,West Bengal,Mehsana,SC,265900,SCH534,38052,2017
BEN09647,Qasim Dey,Female,72,Andhra Pradesh,Gorakhpur,General,247311,SCH642,15831,2018
BEN09648,Ayushman Subramanian,Male,66,Rajasthan,Tezpur,OBC,180183,SCH369,9236,2025
BEN09649,Hardik Kapoor,Female,78,Bihar,Bharatpur,OBC,359552,SCH346,48019,2021
BEN09650,Nihal Sandal,Male,61,Tamil Nadu,Dehri,OBC,430253,SCH722,45992,2024
BEN09651,Adweta Misra,Male,37,Tamil Nadu,Sangli-Miraj & Kupwad,OBC,376054,SCH662,29764,2025
BEN09652,Jairaj Mane,Male,71,Andhra Pradesh,Erode,ST,447214,SCH289,48452,2023
BEN09653,Nisha Ganguly,Female,20,Tamil Nadu,Shahjahanpur,SC,209515,SCH621,13609,2024
BEN09654,Vedhika Shankar,Male,24,Uttar Pradesh,Baranagar,SC,420516,SCH072,10027,2016
BEN09655,Mohammed Jain,Female,61,Rajasthan,South Dumdum,OBC,449413,SCH936,21263,2017
BEN09656,Ishwar Rastogi,Male,45,Karnataka,Varanasi,ST,263234,SCH962,8103,2025
BEN09657,Xalak Sharma,Female,67,Rajasthan,Surendranagar Dudhrej,General,352756,SCH338,49731,2018
BEN09658,Hamsini Din,Female,73,Delhi,Orai,General,267955,SCH387,24176,2018
BEN09659,Kala Malhotra,Female,74,Rajasthan,Gopalpur,ST,369167,SCH486,15812,2018
BEN09660,Naksh Pandya,Male,72,West Bengal,Adoni,General,182004,SCH635,13703,2017
BEN09661,Pushti Brar,Female,74,Tamil Nadu,Sultan Pur Majra,SC,122391,SCH590,31618,2018
BEN09662,Balveer Manda,Male,29,Karnataka,Bhimavaram,SC,201651,SCH967,26523,2021
BEN09663,Luke Kakar,Female,55,Bihar,Amroha,ST,277646,SCH792,8336,2016
BEN09664,Simon Uppal,Male,29,Tamil Nadu,Junagadh,ST,387966,SCH929,13279,2019
BEN09665,Arunima Wason,Female,50,Karnataka,Indore,OBC,156671,SCH429,31130,2022
BEN09666,Qarin Rai,Male,31,Andhra Pradesh,Bihar Sharif,OBC,358275,SCH752,43593,2015
BEN09667,Jason Varughese,Female,51,Uttar Pradesh,Raebareli,General,359119,SCH186,2375,2022
BEN09668,Bakhshi Naidu,Male,71,Rajasthan,Dehradun,General,195233,SCH146,37820,2020
BEN09669,Veda Jha,Female,66,West Bengal,Ujjain,SC,398789,SCH731,20488,2017
BEN09670,Aditya Yohannan,Female,52,Delhi,Raiganj,ST,77612,SCH603,20078,2020
BEN09671,Idika Gill,Female,52,West Bengal,Bijapur,OBC,69437,SCH855,27817,2015
BEN09672,Arunima Krishnamurthy,Male,71,Uttar Pradesh,Tinsukia,ST,208123,SCH871,47532,2016
BEN09673,Krishna Mandal,Male,46,Uttar Pradesh,Khora ,OBC,409912,SCH279,49150,2021
BEN09674,Kala Char,Female,48,West Bengal,Morbi,ST,390693,SCH922,36945,2023
BEN09675,Maanav Kohli,Male,76,Maharashtra,Bhiwandi,General,138651,SCH977,24564,2020
BEN09676,Inaya Sahota,Female,43,West Bengal,Solapur,General,487779,SCH365,5226,2024
BEN09677,Bimala Thakkar,Female,61,Rajasthan,Jaunpur,ST,145295,SCH320,2049,2016
BEN09678,Waida Thakur,Male,19,West Bengal,Surat,OBC,236107,SCH889,28987,2018
BEN09679,Fariq Sundaram,Female,52,West Bengal,Bathinda,ST,273753,SCH336,16638,2022
BEN09680,Qasim Acharya,Male,74,Rajasthan,Burhanpur,OBC,182473,SCH877,37988,2019
BEN09681,Devansh Batra,Female,51,Karnataka,Ghaziabad,OBC,493018,SCH108,5302,2015
BEN09682,Pranit Dutta,Female,26,Bihar,Aurangabad,General,146919,SCH592,44824,2021
BEN09683,Mugdha Minhas,Female,22,Maharashtra,Dehri,ST,363423,SCH336,23717,2020
BEN09684,Nitesh Som,Male,53,Andhra Pradesh,Aligarh,OBC,257813,SCH673,48036,2022
BEN09685,Daksh Thakkar,Female,46,Tamil Nadu,Tadepalligudem,SC,487784,SCH199,23049,2017
BEN09686,Zilmil Saini,Female,42,Rajasthan,Bhilai,OBC,116783,SCH058,43154,2023
BEN09687,William Sehgal,Male,31,Delhi,Anand,ST,269733,SCH188,26562,2020
BEN09688,Azaan Subramaniam,Male,44,Rajasthan,Agra,ST,379388,SCH598,6166,2019
BEN09689,Banjeet Parikh,Male,63,Rajasthan,Lucknow,ST,477385,SCH371,582,2018
BEN09690,Yutika Handa,Female,41,Tamil Nadu,Cuttack,ST,206084,SCH629,8689,2021
BEN09691,Akshay Mutti,Male,80,Delhi,Jaunpur,OBC,462271,SCH043,28877,2018
BEN09692,Charita Lala,Female,36,Uttar Pradesh,Adoni,ST,220317,SCH702,19323,2016
BEN09693,Nilima Bail,Male,52,Rajasthan,Begusarai,OBC,495255,SCH480,35511,2015
BEN09694,Ansh Bath,Female,69,Andhra Pradesh,Warangal,ST,356432,SCH984,17705,2020
BEN09695,Lajita Sankaran,Male,55,Maharashtra,Kishanganj,SC,115603,SCH518,47571,2015
BEN09696,Ansh Ghosh,Female,75,Karnataka,Raipur,ST,235551,SCH194,45969,2024
BEN09697,Naveen Butala,Female,68,Bihar,Gulbarga,SC,412875,SCH980,34839,2019
BEN09698,Jasmit Gole,Male,34,Uttar Pradesh,Tirupati,ST,116454,SCH344,29053,2016
BEN09699,Mitesh Ghose,Female,35,Andhra Pradesh,Phagwara,OBC,358455,SCH304,8926,2015
BEN09700,Harrison Sen,Female,40,Tamil Nadu,Aurangabad,ST,193329,SCH085,25733,2018
BEN09701,Yachana Swaminathan,Female,41,Rajasthan,Solapur,ST,441980,SCH459,14465,2023
BEN09702,Max Jain,Male,41,Delhi,Deoghar,SC,497554,SCH688,27285,2021
BEN09703,Warda Oza,Male,27,Andhra Pradesh,Kamarhati,ST,105437,SCH745,36720,2020
BEN09704,Nimrat Ganesh,Male,25,Rajasthan,Bilaspur,OBC,61940,SCH308,4009,2015
BEN09705,Veda Loke,Female,29,Delhi,Mehsana,SC,433560,SCH816,4741,2024
BEN09706,Nitesh Soni,Male,44,Rajasthan,Mumbai,General,121076,SCH493,31236,2020
BEN09707,Qabil Kapur,Female,18,Maharashtra,Nagpur,ST,61473,SCH659,37516,2024
BEN09708,Jackson Chaudhari,Male,42,Delhi,Bikaner,SC,365236,SCH542,20876,2021
BEN09709,Rudra Mangal,Female,47,Andhra Pradesh,Bhind,SC,94728,SCH081,45359,2017
BEN09710,Ekiya Dash,Female,72,Bihar,New Delhi,General,229780,SCH261,28094,2023
BEN09711,Nakul Bhakta,Female,51,Karnataka,Sikar,SC,163941,SCH135,7973,2019
BEN09712,Aarna Balasubramanian,Female,36,Maharashtra,Nanded,ST,391518,SCH174,35157,2015
BEN09713,Fiyaz Tandon,Male,33,Uttar Pradesh,Faridabad,SC,172349,SCH204,28506,2016
BEN09714,Harita Radhakrishnan,Male,19,Karnataka,Shimoga,ST,224091,SCH496,21644,2016
BEN09715,Amara Bhasin,Female,47,Karnataka,Howrah,SC,197209,SCH202,48006,2017
BEN09716,Ishani Salvi,Female,36,Andhra Pradesh,Bathinda,General,277967,SCH774,45873,2017
BEN09717,Aarnav Bhalla,Female,62,Bihar,Bhiwani,ST,86157,SCH166,40683,2018
BEN09718,Victor Thakur,Male,57,Bihar,Malda,ST,496091,SCH114,41438,2018
BEN09719,Nathan Mangal,Male,79,Tamil Nadu,Secunderabad,OBC,322411,SCH546,37094,2018
BEN09720,Ishani Munshi,Female,48,Andhra Pradesh,Adoni,ST,68850,SCH569,44059,2015
BEN09721,Vamakshi Mandal,Female,38,Karnataka,Aurangabad,OBC,245888,SCH350,30200,2025
BEN09722,Anamika Devi,Female,55,Delhi,Shimla,General,215322,SCH219,14992,2025
BEN09723,Urishilla Murty,Male,28,Tamil Nadu,Kochi,ST,174791,SCH380,47730,2015
BEN09724,Vrinda Kurian,Male,50,West Bengal,Serampore,OBC,479151,SCH481,13062,2015
BEN09725,Chakradev Banerjee,Female,43,Karnataka,Alappuzha,OBC,155710,SCH766,4543,2024
BEN09726,Hemal Badami,Male,41,Rajasthan,Burhanpur,OBC,339702,SCH946,12159,2016
BEN09727,Charvi Samra,Female,19,Bihar,Bharatpur,SC,377681,SCH546,41596,2020
BEN09728,Owen Brar,Male,40,Tamil Nadu,Chandigarh,OBC,377228,SCH267,6531,2024
BEN09729,Ekansh Vaidya,Male,56,Karnataka,Proddatur,General,144637,SCH513,46993,2016
BEN09730,Ekaraj Sen,Male,36,Delhi,Udaipur,SC,87807,SCH397,20738,2015
BEN09731,Lekha Sehgal,Male,64,Rajasthan,Singrauli,General,259746,SCH798,22152,2024
BEN09732,Charan Barman,Male,78,Delhi,Mahbubnagar,General,80972,SCH917,12774,2017
BEN09733,Hiral Sarkar,Male,50,Bihar,Etawah,ST,184669,SCH114,1359,2015
BEN09734,Kiaan Kalita,Male,66,Delhi,Deoghar,General,177810,SCH428,3683,2023
BEN09735,Dipta Barad,Female,39,Rajasthan,Nagaon,ST,275095,SCH266,5029,2015
BEN09736,Rehaan Jaggi,Male,57,Maharashtra,Barasat,General,245639,SCH613,44218,2020
BEN09737,Devika Vohra,Female,65,Uttar Pradesh,Burhanpur,ST,341967,SCH122,11104,2018
BEN09738,Ekanta Yohannan,Female,60,Delhi,Chennai,ST,86219,SCH738,38730,2017
BEN09739,Omisha Bumb,Male,42,Delhi,Ambattur,ST,80945,SCH632,4015,2016
BEN09740,Ansh Merchant,Female,45,Karnataka,Kochi,SC,281099,SCH614,48394,2021
BEN09741,Yoshita Yogi,Female,29,Andhra Pradesh,Meerut,ST,275905,SCH139,12012,2017
BEN09742,Kabir Nagarajan,Male,30,Bihar,Danapur,SC,181080,SCH894,5367,2016
BEN09743,Neel Nanda,Female,60,Uttar Pradesh,Panchkula,ST,79088,SCH952,15494,2020
BEN09744,Pavani Sathe,Female,53,Bihar,Alappuzha,OBC,499627,SCH667,36231,2019
BEN09745,Lekha Comar,Male,45,Uttar Pradesh,Khandwa,General,297942,SCH769,33462,2017
BEN09746,Tara Bahl,Female,53,Rajasthan,Gorakhpur,ST,468053,SCH447,42150,2018
BEN09747,Aarna Radhakrishnan,Male,69,Rajasthan,Raurkela Industrial Township,OBC,381284,SCH935,1251,2021
BEN09748,Bimala Joshi,Male,57,Andhra Pradesh,Motihari,OBC,467261,SCH721,18442,2015
BEN09749,Kala Viswanathan,Female,68,Karnataka,Nagercoil,OBC,198070,SCH891,43011,2024
BEN09750,Gaurika Banerjee,Male,20,Uttar Pradesh,Nashik,General,75556,SCH224,7901,2021
BEN09751,Qadim Sathe,Female,56,Delhi,Amaravati,SC,469602,SCH915,38136,2016
BEN09752,Maya Bali,Female,44,West Bengal,Shivpuri,OBC,479939,SCH949,37976,2022
BEN09753,Ekiya Som,Male,40,Bihar,Dibrugarh,SC,246764,SCH547,18327,2021
BEN09754,Sara Sarkar,Male,71,Rajasthan,Ulhasnagar,ST,458263,SCH192,36434,2020
BEN09755,Aarini Ranganathan,Female,44,Karnataka,Barasat,General,381731,SCH549,27631,2022
BEN09756,Ekanta Prabhu,Male,28,Rajasthan,Chennai,ST,320432,SCH770,36500,2015
BEN09757,Lavanya Khatri,Female,39,Delhi,Mirzapur,OBC,61002,SCH194,34441,2020
BEN09758,Avi Saran,Female,60,Karnataka,Mysore,General,352072,SCH097,40829,2017
BEN09759,Nitesh Hayer,Female,22,Rajasthan,Alappuzha,ST,181854,SCH819,37535,2018
BEN09760,Barkha Chander,Male,36,Bihar,Tenali,ST,87193,SCH013,8222,2020
BEN09761,Karan Murthy,Male,65,Rajasthan,Khammam,General,346833,SCH259,41565,2015
BEN09762,Liam Sandhu,Male,49,Andhra Pradesh,Panipat,SC,392695,SCH880,18284,2018
BEN09763,Ekbal Sani,Female,58,Maharashtra,Nizamabad,General,254616,SCH084,34311,2018
BEN09764,Elijah Sankar,Female,26,Andhra Pradesh,Nagaon,ST,210283,SCH563,32905,2024
BEN09765,Unnati Sodhi,Female,44,West Bengal,Kolhapur,General,453916,SCH004,29746,2019
BEN09766,Yug Mukherjee,Male,54,Tamil Nadu,Ambarnath,ST,139880,SCH193,2512,2024
BEN09767,Radhika Om,Male,57,Bihar,Panvel,ST,328629,SCH369,44157,2017
BEN09768,Tamanna Deol,Female,56,West Bengal,Guntur,General,389118,SCH697,36962,2019
BEN09769,Gagan Chand,Female,58,Karnataka,Ranchi,SC,415151,SCH907,7688,2019
BEN09770,Eshana Chahal,Male,23,Delhi,Sikar,ST,205862,SCH808,29679,2018
BEN09771,Deepa Parsa,Female,41,Andhra Pradesh,Gorakhpur,OBC,245281,SCH148,6881,2016
BEN09772,Unnati Mishra,Female,76,Delhi,Gudivada,SC,420590,SCH629,35209,2015
BEN09773,David Kumer,Female,79,Delhi,Kottayam,SC,458157,SCH007,28162,2017
BEN09774,Aadi Raman,Female,57,Uttar Pradesh,Narasaraopet,ST,391451,SCH195,24971,2019
BEN09775,Damini Mangat,Female,69,Maharashtra,Bhagalpur,OBC,472014,SCH399,4234,2019
BEN09776,Tanmayi Keer,Female,54,Andhra Pradesh,Vadodara,OBC,224867,SCH624,15341,2024
BEN09777,Jalsa Ghosh,Male,76,Maharashtra,Vijayawada,OBC,220046,SCH904,17730,2024
BEN09778,Jagrati Narayanan,Male,36,West Bengal,Amritsar,SC,306240,SCH047,42760,2019
BEN09779,Sneha Pillay,Male,33,Andhra Pradesh,Khora ,ST,422791,SCH244,46609,2015
BEN09780,Ubika Chacko,Female,36,Maharashtra,Aizawl,ST,264767,SCH761,3779,2017
BEN09781,Raksha Sarna,Male,70,Rajasthan,Sri Ganganagar,ST,385712,SCH719,9223,2018
BEN09782,Fariq Khurana,Male,64,Tamil Nadu,Chandigarh,ST,302367,SCH137,15890,2020
BEN09783,Dev Tak,Male,20,Maharashtra,Nagercoil,ST,227691,SCH287,41946,2024
BEN09784,Charvi Nayar,Female,80,Delhi,Bhalswa Jahangir Pur,ST,345649,SCH365,5140,2018
BEN09785,Ekiya Kara,Male,76,Maharashtra,Ambarnath,SC,155826,SCH339,29889,2024
BEN09786,Yashodhara Raja,Male,59,Maharashtra,Lucknow,SC,487848,SCH130,34448,2017
BEN09787,Nitara Anne,Female,57,Tamil Nadu,Ambala,General,478547,SCH278,13574,2019
BEN09788,Vivaan Sandal,Male,21,Rajasthan,Jamshedpur,ST,104759,SCH121,5463,2020
BEN09789,Rehaan Saha,Female,37,Karnataka,Jamalpur,SC,478497,SCH364,38709,2015
BEN09790,Rajeshri Sarma,Male,38,Andhra Pradesh,Durgapur,ST,305049,SCH670,33047,2020
BEN09791,Fariq Pingle,Male,31,Uttar Pradesh,Jammu,General,269616,SCH096,4663,2018
BEN09792,Chaman Hari,Female,57,Karnataka,Munger,SC,117563,SCH156,36121,2017
BEN09793,Lopa Baria,Male,41,Delhi,Solapur,ST,376286,SCH037,5953,2025
BEN09794,Akshay Chokshi,Male,53,Tamil Nadu,Khammam,General,409635,SCH214,18616,2021
BEN09795,Jhalak Cheema,Female,65,Maharashtra,Bettiah,SC,308445,SCH839,40755,2023
BEN09796,Bhavani Hans,Female,66,Bihar,Sambalpur,ST,416848,SCH113,15039,2017
BEN09797,Saanvi Sagar,Male,25,Uttar Pradesh,Nadiad,OBC,175785,SCH051,2580,2025
BEN09798,Kashvi Handa,Female,60,West Bengal,Haridwar,ST,280472,SCH414,36136,2015
BEN09799,Vihaan Chandra,Female,42,Karnataka,Ahmednagar,ST,390853,SCH640,7463,2017
BEN09800,Ira Purohit,Female,64,Bihar,Guna,ST,105778,SCH119,49761,2019
BEN09801,Chanakya Borah,Female,70,Delhi,Shahjahanpur,OBC,212251,SCH105,38127,2016
BEN09802,Vedant Gaba,Male,27,Delhi,Anand,General,391540,SCH576,17206,2023
BEN09803,Chandresh Agate,Male,46,Andhra Pradesh,Anantapur,OBC,113778,SCH184,35678,2025
BEN09804,Vasudha Arora,Female,66,Maharashtra,Katihar,ST,311186,SCH283,40798,2021
BEN09805,Manan Rajagopal,Female,37,Uttar Pradesh,Mangalore,ST,171589,SCH529,22866,2017
BEN09806,Amruta Bhardwaj,Male,55,West Bengal,Tiruchirappalli,OBC,286966,SCH333,35110,2020
BEN09807,Tanvi Kara,Female,69,Maharashtra,Khandwa,SC,196810,SCH340,16430,2024
BEN09808,Saksham Tella,Male,31,Bihar,Noida,OBC,158128,SCH530,7665,2023
BEN09809,Jagat Narayanan,Female,40,Karnataka,Nagpur,OBC,239971,SCH171,17829,2025
BEN09810,Lohit Goyal,Female,37,Delhi,Aligarh,OBC,255955,SCH085,1927,2024
BEN09811,Leena Lata,Female,37,Maharashtra,Machilipatnam,OBC,295095,SCH540,45849,2021
BEN09812,Ekani Batta,Male,38,Bihar,Morbi,ST,376229,SCH700,30182,2018
BEN09813,Upadhriti Chad,Male,62,Rajasthan,Jaunpur,SC,305539,SCH655,38709,2018
BEN09814,Falak Walla,Male,51,Andhra Pradesh,Avadi,SC,401368,SCH430,3280,2024
BEN09815,Raksha Kata,Male,32,Uttar Pradesh,Tiruppur,ST,365551,SCH980,46646,2024
BEN09816,Viraj Amble,Male,37,West Bengal,Jammu,ST,422818,SCH447,21119,2025
BEN09817,Daksha Saini,Female,65,Bihar,Panihati,SC,485844,SCH174,43916,2020
BEN09818,Shivansh Rana,Male,42,Karnataka,Amroha,ST,218970,SCH810,44068,2021
BEN09819,Logan Sandhu,Female,31,Delhi,Gulbarga,ST,419311,SCH855,49916,2023
BEN09820,Ubika Roy,Male,20,Maharashtra,Jammu,ST,467028,SCH885,12728,2025
BEN09821,Abha Kapoor,Male,72,Bihar,Vellore,OBC,388929,SCH989,45575,2024
BEN09822,Bina Kade,Female,51,Bihar,Nashik,ST,414887,SCH404,13549,2017
BEN09823,Nihal Vohra,Male,18,Delhi,Danapur,OBC,82152,SCH666,37090,2024
BEN09824,Upma Raja,Female,69,Tamil Nadu,Pondicherry,SC,240147,SCH977,44001,2025
BEN09825,Rachana Parsa,Female,59,Maharashtra,Pali,SC,247520,SCH923,3180,2015
BEN09826,Onveer Murty,Male,22,West Bengal,Begusarai,OBC,90279,SCH170,4809,2024
BEN09827,Divya Gupta,Male,45,Delhi,Ahmedabad,OBC,411862,SCH074,3544,2016
BEN09828,Watika Chadha,Female,58,Andhra Pradesh,Amaravati,General,270976,SCH493,3351,2025
BEN09829,Yadavi Gulati,Female,27,Karnataka,Bhind,OBC,427400,SCH347,9896,2024
BEN09830,Shravya Raval,Male,24,Uttar Pradesh,Jamshedpur,SC,229117,SCH556,29076,2021
BEN09831,Chaitanya Ghose,Male,55,Maharashtra,Pallavaram,OBC,359110,SCH727,11573,2022
BEN09832,Aahana Yohannan,Female,32,Delhi,Barasat,General,428385,SCH936,6060,2016
BEN09833,Tripti Shetty,Male,50,Delhi,Hindupur,OBC,434948,SCH057,49703,2019
BEN09834,Wyatt Swamy,Male,51,Karnataka,Sri Ganganagar,ST,235775,SCH444,44237,2018
BEN09835,Harrison Mand,Female,80,Rajasthan,Khammam,OBC,169480,SCH079,28693,2023
BEN09836,Gabriel Goswami,Female,19,Karnataka,Ichalkaranji,OBC,299088,SCH776,16022,2019
BEN09837,Sara Lata,Female,26,West Bengal,Mango,ST,447940,SCH537,18001,2025
BEN09838,Lavanya Sule,Female,74,Bihar,Mirzapur,SC,94318,SCH467,41496,2022
BEN09839,Mugdha Naidu,Female,74,Karnataka,Ramgarh,General,366779,SCH659,18327,2025
BEN09840,Damini Bhagat,Male,40,Bihar,Kumbakonam,ST,186332,SCH976,13064,2022
BEN09841,Chandani Muni,Female,26,Maharashtra,Aurangabad,OBC,144457,SCH341,42360,2015
BEN09842,Xavier Keer,Male,80,West Bengal,Raurkela Industrial Township,ST,140440,SCH366,35543,2025
BEN09843,Lakshmi Wable,Female,57,Maharashtra,Adoni,General,403415,SCH035,30325,2025
BEN09844,Rohan Koshy,Male,54,Karnataka,Raiganj,SC,271924,SCH900,32857,2023
BEN09845,Praneel Varty,Male,44,Bihar,Ramagundam,SC,155751,SCH981,7537,2018
BEN09846,Onkar Jaggi,Female,31,Karnataka,Ozhukarai,ST,475185,SCH432,26383,2025
BEN09847,Omkaar Prashad,Male,37,Maharashtra,Loni,OBC,133452,SCH494,23384,2025
BEN09848,Aadi Krishnamurthy,Female,66,Maharashtra,Ranchi,General,97581,SCH164,5163,2019
